AFKS,D,20170829,000000,11.2500000,11.3900000,11.2500000,11.3750000,5729000
AFKS,D,20170830,000000,11.3900000,11.3900000,11.1300000,11.2150000,10826800
AFKS,D,20170831,000000,11.1600000,11.8650000,11.1100000,11.7500000,39096000
AFKS,D,20170901,000000,11.6250000,11.9650000,11.4600000,11.9550000,17485500
AFKS,D,20170904,000000,11.8950000,12.5450000,11.2700000,12.5450000,32658100
AFKS,D,20170905,000000,12.5500000,14.4500000,12.5050000,13.6450000,128571600
AFKS,D,20170906,000000,13.7450000,14.2000000,13.5750000,14.0950000,41911400
AFKS,D,20170907,000000,14.1000000,14.3850000,13.7500000,13.8150000,23425500
AFKS,D,20170908,000000,13.9050000,13.9550000,13.6400000,13.7450000,11209900
AFKS,D,20170911,000000,13.9000000,13.9750000,13.3850000,13.4000000,13545700
AFKS,D,20170912,000000,13.3700000,14.0000000,13.3000000,13.8700000,16829400
AFKS,D,20170913,000000,13.8700000,13.9300000,13.7150000,13.8050000,5054400
AFKS,D,20170914,000000,13.7800000,13.8500000,13.4000000,13.6000000,11482300
AFKS,D,20170915,000000,13.5250000,14.0500000,13.4400000,14.0500000,19209800
AFKS,D,20170918,000000,14.0350000,14.0900000,13.6800000,13.7450000,7190700
AFKS,D,20170919,000000,13.7550000,13.9100000,13.4400000,13.5100000,8925300
AFKS,D,20170920,000000,13.5550000,13.7000000,13.4350000,13.5900000,7013200
AFKS,D,20170921,000000,13.5900000,13.9000000,13.5900000,13.6800000,9482800
AFKS,D,20170922,000000,13.6700000,13.7200000,13.5000000,13.5000000,8489500
AFKS,D,20170925,000000,13.4800000,13.6650000,13.4400000,13.5800000,4661300
AFKS,D,20170926,000000,13.5850000,13.7100000,13.5500000,13.6850000,6820700
AFKS,D,20170927,000000,13.7200000,13.8000000,13.6300000,13.7000000,5183000
AFKS,D,20170928,000000,13.6350000,13.7550000,13.4700000,13.4850000,6425100
AFKS,D,20170929,000000,13.4800000,13.5000000,13.1750000,13.3600000,12538100
AFKS,D,20171002,000000,13.2900000,13.3850000,12.9600000,13.1050000,7813600
AFKS,D,20171003,000000,13.1700000,13.3150000,13.0000000,13.0900000,6906700
AFKS,D,20171004,000000,13.1200000,13.3700000,12.9950000,13.0800000,7145000
AFKS,D,20171005,000000,13.0300000,13.2200000,12.9100000,13.0450000,11319800
AFKS,D,20171006,000000,13.0800000,13.1650000,13.0200000,13.0400000,3576900
AFKS,D,20171009,000000,13.0900000,13.1700000,13.0200000,13.1600000,2624700
AFKS,D,20171010,000000,13.1600000,13.2100000,12.9700000,13.0850000,5083600
AFKS,D,20171011,000000,13.0900000,13.1500000,13.0250000,13.1500000,6507900
AFKS,D,20171012,000000,13.1050000,13.1450000,12.9750000,13.1450000,8183700
AFKS,D,20171013,000000,13.1250000,13.3750000,13.1000000,13.3000000,6547600
AFKS,D,20171016,000000,13.3300000,13.6600000,13.2850000,13.5200000,11908000
AFKS,D,20171017,000000,13.5350000,13.6700000,13.2650000,13.4000000,9428600
AFKS,D,20171018,000000,13.4000000,13.4750000,13.3000000,13.4150000,4995400
AFKS,D,20171019,000000,13.4100000,13.4700000,13.1450000,13.2650000,11677000
AFKS,D,20171020,000000,13.2800000,13.4850000,13.1400000,13.4400000,6712000
AFKS,D,20171023,000000,13.3100000,13.6400000,13.1400000,13.4300000,21127800
AFKS,D,20171024,000000,13.4550000,13.5050000,13.2000000,13.3000000,7984200
AFKS,D,20171025,000000,13.3350000,13.4800000,13.2000000,13.3700000,6267600
AFKS,D,20171026,000000,13.2550000,13.3350000,13.1100000,13.2450000,8148000
AFKS,D,20171027,000000,13.2600000,13.3000000,13.1600000,13.2700000,5448100
AFKS,D,20171030,000000,13.2900000,13.3800000,13.2000000,13.2000000,3904600
AFKS,D,20171031,000000,13.2500000,13.2900000,13.1150000,13.1700000,6278300
AFKS,D,20171101,000000,13.2000000,13.2200000,13.0500000,13.0650000,5148200
AFKS,D,20171102,000000,13.0600000,13.1600000,13.0150000,13.0550000,2746800
AFKS,D,20171103,000000,13.0550000,13.1500000,13.0200000,13.0200000,5460500
AFKS,D,20171107,000000,13.1400000,13.2700000,13.1200000,13.2400000,8917000
AFKS,D,20171108,000000,13.1900000,13.3500000,13.1750000,13.3200000,3672600
AFKS,D,20171109,000000,13.3550000,13.4100000,12.8650000,12.9800000,19545600
AFKS,D,20171110,000000,12.9950000,13.0150000,12.6100000,12.9500000,12741600
AFKS,D,20171113,000000,12.9250000,13.3000000,12.8450000,12.9250000,10027100
AFKS,D,20171114,000000,12.8500000,12.9150000,12.3350000,12.3350000,29825600
AFKS,D,20171115,000000,12.4200000,12.4200000,11.6000000,11.7000000,28382200
AFKS,D,20171116,000000,11.7750000,12.1200000,11.5000000,11.7300000,20024100
AFKS,D,20171117,000000,11.8050000,12.0300000,11.7050000,11.9750000,9494900
AFKS,D,20171120,000000,12.0000000,12.2450000,11.8100000,12.0250000,11154100
AFKS,D,20171121,000000,12.0500000,12.1250000,11.7950000,11.8950000,9244000
AFKS,D,20171122,000000,11.9050000,11.9400000,11.5600000,11.6650000,10594700
AFKS,D,20171123,000000,11.7000000,11.7100000,11.3300000,11.3950000,16985000
AFKS,D,20171124,000000,11.4400000,11.6550000,11.3500000,11.4600000,13568600
AFKS,D,20171127,000000,11.5700000,11.8800000,11.2200000,11.2900000,35584500
AFKS,D,20171128,000000,11.3150000,11.4200000,10.9250000,11.0100000,44457500
AFKS,D,20171129,000000,11.0100000,11.4500000,10.7700000,10.8900000,70066300
AFKS,D,20171130,000000,10.8600000,10.9850000,10.3750000,10.6650000,130927400
AFKS,D,20171201,000000,10.9100000,11.3200000,10.8850000,11.3200000,60727500
AFKS,D,20171204,000000,11.1950000,11.6600000,11.0400000,11.6300000,32420600
AFKS,D,20171205,000000,11.6550000,11.9950000,11.4600000,11.8100000,36450300
AFKS,D,20171206,000000,11.8100000,11.9900000,11.6750000,11.9900000,30330400
AFKS,D,20171207,000000,11.4050000,11.4650000,9.2500000,10.2000000,144094800
AFKS,D,20171208,000000,10.1900000,10.5500000,9.8250000,10.0100000,55706600
AFKS,D,20171211,000000,10.1250000,10.9750000,9.9100000,10.9600000,59064600
AFKS,D,20171212,000000,10.9900000,11.0800000,10.5000000,10.8250000,28992700
AFKS,D,20171213,000000,9.8050000,10.4250000,9.8050000,10.2200000,50220200
AFKS,D,20171214,000000,10.1850000,10.4450000,10.1000000,10.3000000,15976800
AFKS,D,20171215,000000,10.3050000,10.3650000,9.9950000,10.3000000,15260200
AFKS,D,20171218,000000,10.3300000,10.5000000,8.4500000,9.0000000,166929800
AFKS,D,20171219,000000,8.9550000,9.5900000,8.8100000,9.2250000,82405600
AFKS,D,20171220,000000,9.0800000,9.5650000,8.9200000,9.4150000,34715300
AFKS,D,20171221,000000,9.4650000,9.6500000,9.4000000,9.6150000,29372700
AFKS,D,20171222,000000,10.5750000,11.9000000,10.1000000,11.3200000,179178000
AFKS,D,20171225,000000,13.6700000,14.1000000,12.7200000,13.7500000,120831200
AFKS,D,20171226,000000,13.8400000,13.8400000,13.2550000,13.3000000,23109500
AFKS,D,20171227,000000,13.4550000,13.4900000,12.1150000,12.4000000,107299700
AFKS,D,20171228,000000,12.3900000,12.6500000,11.8100000,12.1000000,58211600
AFKS,D,20171229,000000,12.0650000,12.5000000,11.8950000,12.0900000,27660300
AFKS,D,20180103,000000,12.4000000,12.5500000,12.2600000,12.3500000,20606100
AFKS,D,20180104,000000,12.4000000,12.4650000,12.2400000,12.3850000,14873300
AFKS,D,20180105,000000,12.3800000,12.4200000,12.2200000,12.3900000,11069900
AFKS,D,20180109,000000,12.5450000,12.8400000,12.5050000,12.7150000,30729400
AFKS,D,20180110,000000,12.7800000,12.8350000,12.5200000,12.7000000,11773800
AFKS,D,20180111,000000,12.6650000,12.7650000,12.4000000,12.7000000,15997800
AFKS,D,20180112,000000,12.6450000,12.7300000,12.5200000,12.6500000,13485200
AFKS,D,20180115,000000,12.7650000,12.7950000,12.6050000,12.7550000,12765200
AFKS,D,20180116,000000,12.7200000,12.8250000,12.6050000,12.6500000,28989300
AFKS,D,20180117,000000,12.6600000,12.7100000,12.4700000,12.7100000,20608000
AFKS,D,20180118,000000,12.6800000,12.7700000,12.5300000,12.6750000,25341800
AFKS,D,20180119,000000,12.6550000,12.6650000,12.4550000,12.5000000,19277700
AFKS,D,20180122,000000,12.5400000,12.6400000,12.4600000,12.5200000,21462400
AFKS,D,20180123,000000,12.7100000,13.1000000,12.5650000,12.6200000,55938600
AFKS,D,20180124,000000,12.6200000,12.6550000,12.3700000,12.5400000,22791300
AFKS,D,20180125,000000,12.5200000,12.5550000,12.3450000,12.4000000,24600400
AFKS,D,20180126,000000,12.3900000,12.4000000,12.0000000,12.0550000,35959500
AFKS,D,20180129,000000,12.1150000,12.2600000,11.9000000,12.2500000,19284600
AFKS,D,20180130,000000,12.2650000,12.3050000,12.0600000,12.1500000,12755700
AFKS,D,20180131,000000,12.2100000,12.2200000,11.9600000,12.2000000,20398000
AFKS,D,20180201,000000,12.1400000,12.2650000,12.1050000,12.2650000,10856600
AFKS,D,20180202,000000,12.2150000,12.3650000,11.9600000,12.0000000,15750700
AFKS,D,20180205,000000,11.9450000,12.0500000,11.8650000,11.9600000,11888300
AFKS,D,20180206,000000,11.6950000,11.7850000,11.4200000,11.4600000,24042500
AFKS,D,20180207,000000,11.5900000,11.7450000,11.5500000,11.6300000,9403100
AFKS,D,20180208,000000,11.5600000,11.7200000,11.4750000,11.5050000,8504400
AFKS,D,20180209,000000,11.2900000,12.0400000,11.2200000,11.7550000,37514300
AFKS,D,20180212,000000,11.9650000,12.6500000,11.8600000,12.6500000,41211800
AFKS,D,20180213,000000,12.6550000,12.7150000,12.2500000,12.3200000,19456900
AFKS,D,20180214,000000,12.3500000,12.5500000,12.1050000,12.2500000,19121300
AFKS,D,20180215,000000,12.3250000,12.4000000,12.0600000,12.1100000,29898800
AFKS,D,20180216,000000,12.1500000,12.4300000,12.0800000,12.2000000,31083300
AFKS,D,20180219,000000,12.3650000,12.6400000,12.2350000,12.4000000,26527600
AFKS,D,20180220,000000,12.4750000,12.5450000,12.1500000,12.1900000,23976300
AFKS,D,20180221,000000,12.2400000,12.3550000,12.1650000,12.3500000,18257500
AFKS,D,20180222,000000,12.2900000,12.5450000,12.2450000,12.3600000,19435000
AFKS,D,20180226,000000,12.5400000,12.5900000,12.3000000,12.3100000,16036900
AFKS,D,20180227,000000,12.3700000,12.4500000,12.2500000,12.3000000,12674500
AFKS,D,20180228,000000,12.2800000,12.4000000,12.0900000,12.0900000,15334500
AFKS,D,20180301,000000,12.1050000,12.1950000,11.9500000,12.0200000,23301100
AFKS,D,20180302,000000,11.9900000,12.1200000,11.9300000,11.9900000,14088800
AFKS,D,20180305,000000,12.0700000,12.1500000,11.9600000,12.0850000,11016800
AFKS,D,20180306,000000,12.2800000,12.2800000,12.1150000,12.1800000,21789800
AFKS,D,20180307,000000,12.1500000,12.1550000,11.9500000,12.0800000,14437700
AFKS,D,20180309,000000,12.0400000,12.1650000,11.9900000,12.0250000,9761400
AFKS,D,20180312,000000,12.1100000,12.1300000,11.8300000,11.8850000,38289000
AFKS,D,20180313,000000,12.0000000,12.0000000,11.8500000,11.8750000,23703800
AFKS,D,20180314,000000,11.8700000,11.9550000,11.7600000,11.7600000,17889300
AFKS,D,20180315,000000,11.8100000,11.8850000,11.7000000,11.7600000,29424300
AFKS,D,20180316,000000,11.8000000,12.1300000,11.7000000,11.7000000,40719400
AFKS,D,20180319,000000,11.8200000,12.0500000,11.7750000,11.9100000,20907900
AFKS,D,20180320,000000,11.9350000,12.0350000,11.8550000,11.9700000,13397200
AFKS,D,20180321,000000,11.9750000,12.0700000,11.9000000,11.9600000,10770300
AFKS,D,20180322,000000,11.9700000,12.0000000,11.7850000,11.8750000,11883800
AFKS,D,20180323,000000,11.8150000,11.9350000,11.7100000,11.8750000,12104300
AFKS,D,20180326,000000,11.8750000,11.9200000,11.7200000,11.7350000,11530000
AFKS,D,20180327,000000,11.7900000,11.9000000,11.7050000,11.7450000,10587600
AFKS,D,20180328,000000,11.7350000,11.7800000,11.5100000,11.6750000,24184100
AFKS,D,20180329,000000,11.6500000,11.7900000,11.6100000,11.6550000,7710000
AFKS,D,20180330,000000,11.7000000,11.8500000,11.6800000,11.8500000,5186100
AFKS,D,20180402,000000,11.8400000,11.9500000,11.7400000,11.7900000,9193800
AFKS,D,20180403,000000,11.8300000,11.8650000,11.7000000,11.7500000,9953000
AFKS,D,20180404,000000,11.5000000,11.6550000,11.4000000,11.5000000,28534400
AFKS,D,20180405,000000,11.5250000,11.5900000,11.4300000,11.4400000,14228500
AFKS,D,20180406,000000,11.4050000,11.5150000,11.3550000,11.4150000,26272400
AFKS,D,20180409,000000,11.4150000,11.4300000,9.8900000,10.6050000,73872900
AFKS,D,20180410,000000,10.6000000,10.8400000,10.0600000,10.6000000,57047700
AFKS,D,20180411,000000,10.5000000,10.7350000,10.1700000,10.4000000,46758900
AFKS,D,20180412,000000,10.4800000,10.6200000,10.3150000,10.4550000,22444400
AFKS,D,20180413,000000,10.4950000,10.6200000,10.2150000,10.3000000,31710900
AFKS,D,20180416,000000,10.1950000,10.4400000,10.0950000,10.1950000,20222400
AFKS,D,20180417,000000,10.3900000,10.4600000,10.2450000,10.3350000,12479800
AFKS,D,20180418,000000,10.3550000,10.7800000,10.3400000,10.5600000,23548400
AFKS,D,20180419,000000,10.6650000,10.7750000,10.5500000,10.6500000,15396500
AFKS,D,20180420,000000,10.6600000,10.9000000,10.6550000,10.8250000,12868200
AFKS,D,20180423,000000,10.8250000,10.9500000,10.7300000,10.8800000,17726800
AFKS,D,20180424,000000,10.9050000,11.0500000,10.7800000,10.8500000,17116700
AFKS,D,20180425,000000,10.8200000,10.8450000,10.6550000,10.8000000,10059200
AFKS,D,20180426,000000,10.8100000,10.9500000,10.7600000,10.9400000,8248200
AFKS,D,20180427,000000,10.9300000,11.0000000,10.8950000,11.0000000,4508500
AFKS,D,20180428,000000,11.0300000,11.0900000,10.9050000,11.0200000,3188600
AFKS,D,20180430,000000,11.0000000,11.3700000,10.9800000,11.2300000,10723100
AFKS,D,20180502,000000,11.1700000,11.3500000,10.9550000,11.0100000,11770400
AFKS,D,20180503,000000,11.0000000,11.0650000,10.7600000,10.8050000,8034200
AFKS,D,20180504,000000,10.8550000,10.8900000,10.7050000,10.8450000,7888000
AFKS,D,20180507,000000,10.8600000,10.9800000,10.8300000,10.9200000,6902200
AFKS,D,20180508,000000,10.9250000,10.9500000,10.7600000,10.9500000,9938600
AFKS,D,20180510,000000,10.9550000,11.0400000,10.9000000,11.0000000,12001500
AFKS,D,20180511,000000,11.0300000,11.0550000,10.8750000,10.9600000,11102400
AFKS,D,20180514,000000,10.9150000,11.0850000,10.9000000,11.0850000,9524700
AFKS,D,20180515,000000,11.0550000,11.0950000,10.8400000,10.9000000,16626100
AFKS,D,20180516,000000,10.8850000,10.9400000,10.8000000,10.8200000,6508000
AFKS,D,20180517,000000,10.8250000,10.8550000,10.6500000,10.6950000,15476900
AFKS,D,20180518,000000,10.6800000,10.7250000,10.6150000,10.7150000,7698800
AFKS,D,20180521,000000,10.7100000,10.7150000,10.4300000,10.5050000,20255200
AFKS,D,20180522,000000,10.5050000,10.5100000,10.2600000,10.3700000,18160100
AFKS,D,20180523,000000,10.3200000,10.4250000,10.1650000,10.2300000,11815700
AFKS,D,20180524,000000,10.2550000,10.2650000,10.1150000,10.2000000,15522600
AFKS,D,20180525,000000,10.2100000,10.3750000,10.1450000,10.3650000,12358900
AFKS,D,20180528,000000,10.3650000,10.6150000,10.3450000,10.4900000,11154700
AFKS,D,20180529,000000,10.5000000,10.5150000,10.2600000,10.3650000,10662800
AFKS,D,20180530,000000,10.3650000,10.4150000,10.2400000,10.3750000,6265700
AFKS,D,20180531,000000,10.3900000,10.5150000,10.3700000,10.4150000,8013700
AFKS,D,20180601,000000,10.4000000,10.4750000,10.3300000,10.3900000,5627700
AFKS,D,20180604,000000,10.4600000,10.4600000,10.2800000,10.3600000,11864700
AFKS,D,20180605,000000,10.3600000,10.4500000,10.2200000,10.2400000,9599900
AFKS,D,20180606,000000,10.2550000,10.2950000,10.2000000,10.2000000,6860100
AFKS,D,20180607,000000,10.2100000,10.2600000,10.1700000,10.2200000,5191900
AFKS,D,20180608,000000,10.1800000,10.2000000,10.0000000,10.0100000,12439800
AFKS,D,20180609,000000,10.0750000,10.1200000,10.0050000,10.0700000,2127200
AFKS,D,20180611,000000,10.0500000,10.0700000,9.9850000,10.0100000,2669800
AFKS,D,20180613,000000,10.0250000,10.0850000,9.9550000,9.9850000,8510400
AFKS,D,20180614,000000,9.9800000,10.0000000,9.8500000,9.8900000,9380700
AFKS,D,20180615,000000,9.8800000,9.9550000,9.7250000,9.8000000,12528900
AFKS,D,20180618,000000,9.7850000,9.8000000,9.6650000,9.7200000,10224700
AFKS,D,20180619,000000,9.7200000,9.7900000,9.6000000,9.6950000,12965600
AFKS,D,20180620,000000,9.7350000,9.8650000,9.6800000,9.8300000,10526800
AFKS,D,20180621,000000,9.8100000,9.8850000,9.6200000,9.6400000,11819800
AFKS,D,20180622,000000,9.6950000,9.7300000,8.4000000,8.8050000,133362200
AFKS,D,20180625,000000,8.8000000,8.9500000,8.6450000,8.7500000,39191700
AFKS,D,20180626,000000,8.7950000,8.8400000,8.5650000,8.6400000,24443000
AFKS,D,20180627,000000,8.7150000,8.7250000,8.3200000,8.5800000,23887400
AFKS,D,20180628,000000,8.5800000,8.7000000,8.4550000,8.6450000,18096000
AFKS,D,20180629,000000,8.6700000,8.9350000,8.4800000,8.8100000,24347800
AFKS,D,20180702,000000,8.9250000,9.1350000,8.8900000,9.0800000,19791100
AFKS,D,20180703,000000,9.0800000,9.1450000,8.8600000,8.8750000,19346200
AFKS,D,20180704,000000,8.8800000,9.1400000,8.7550000,9.1200000,19519400
AFKS,D,20180705,000000,9.1000000,9.2100000,9.0500000,9.1800000,11313200
AFKS,D,20180706,000000,9.2450000,9.3000000,9.1000000,9.2250000,11896700
AFKS,D,20180709,000000,9.3250000,9.3950000,9.2600000,9.3900000,15039800
AFKS,D,20180710,000000,9.3700000,9.4200000,9.1400000,9.1850000,14435200
AFKS,D,20180711,000000,9.1550000,9.2100000,9.0150000,9.0800000,16130000
AFKS,D,20180712,000000,9.0800000,9.1750000,9.0200000,9.0650000,8635000
AFKS,D,20180713,000000,9.1050000,9.1600000,9.0000000,9.0000000,9633100
AFKS,D,20180716,000000,9.1150000,9.2000000,9.0500000,9.1150000,14948500
AFKS,D,20180717,000000,9.1150000,9.1400000,8.9600000,9.0400000,16210300
AFKS,D,20180718,000000,9.0000000,9.0450000,8.8750000,8.8900000,14015100
AFKS,D,20180719,000000,8.8900000,8.9200000,8.6950000,8.7850000,18136000
AFKS,D,20180720,000000,8.7900000,8.9000000,8.6650000,8.7100000,12916300
AFKS,D,20180723,000000,8.7400000,8.9550000,8.7200000,8.7350000,13323200
AFKS,D,20180724,000000,8.7900000,8.8150000,8.7100000,8.7400000,9922000
AFKS,D,20180725,000000,8.7100000,8.7850000,8.6800000,8.7050000,8247400
AFKS,D,20180726,000000,8.7300000,8.8650000,8.6500000,8.8000000,12529800
AFKS,D,20180727,000000,8.8450000,8.9000000,8.7700000,8.8600000,10911400
AFKS,D,20180730,000000,8.8100000,9.3250000,8.7650000,9.2850000,28796200
AFKS,D,20180731,000000,9.3450000,9.3700000,9.0200000,9.0700000,16213500
AFKS,D,20180801,000000,9.0350000,9.1800000,8.9700000,8.9800000,14495300
AFKS,D,20180802,000000,8.9600000,9.0850000,8.8100000,8.8500000,14613200
AFKS,D,20180803,000000,8.9300000,8.9400000,8.7650000,8.8900000,8477600
AFKS,D,20180806,000000,8.9150000,9.0000000,8.8150000,9.0000000,7601200
AFKS,D,20180807,000000,8.9650000,9.1400000,8.9100000,8.9650000,8777900
AFKS,D,20180808,000000,8.7600000,8.8500000,8.5500000,8.7200000,33747800
AFKS,D,20180809,000000,8.6450000,8.7450000,8.4100000,8.7300000,18483400
AFKS,D,20180810,000000,8.7150000,8.7150000,8.4750000,8.4950000,15157100
AFKS,D,20180813,000000,8.4600000,8.5350000,8.3450000,8.4850000,9691300
AFKS,D,20180814,000000,8.5150000,8.5850000,8.3600000,8.3750000,10385200
AFKS,D,20180815,000000,8.3700000,8.4800000,8.3100000,8.3950000,15849600
AFKS,D,20180816,000000,8.3700000,8.5300000,8.3700000,8.4550000,7676400
AFKS,D,20180817,000000,8.4650000,8.5250000,8.3850000,8.4400000,8569500
AFKS,D,20180820,000000,8.4850000,8.5050000,8.4100000,8.4100000,5406300
AFKS,D,20180821,000000,8.4600000,8.4800000,8.3800000,8.4600000,6505300
AFKS,D,20180822,000000,8.4850000,8.6600000,8.4650000,8.5300000,15565800
AFKS,D,20180823,000000,8.4650000,8.5800000,8.3800000,8.3850000,8384000
AFKS,D,20180824,000000,8.4300000,8.5150000,8.2500000,8.3650000,15339100
AFKS,D,20180827,000000,8.3950000,8.6350000,8.2950000,8.6350000,10837300
AFKS,D,20180828,000000,8.6350000,8.6600000,8.5300000,8.5750000,5468200
AFKS,D,20180829,000000,8.5750000,8.6400000,8.5450000,8.5950000,4928900
AFKS,D,20180830,000000,8.6200000,8.6900000,8.3500000,8.3850000,17269300
AFKS,D,20180831,000000,8.3850000,8.4200000,8.2750000,8.2900000,15878600
AFKS,D,20180903,000000,8.1950000,8.2750000,8.1500000,8.2000000,13981100
AFKS,D,20180904,000000,8.2150000,8.2200000,8.0300000,8.0850000,16879800
AFKS,D,20180905,000000,8.2150000,8.2500000,8.0750000,8.0800000,10532200
AFKS,D,20180906,000000,8.0850000,8.1050000,7.9050000,7.9400000,14901200
AFKS,D,20180907,000000,7.9250000,7.9950000,7.8350000,7.8700000,12192000
AFKS,D,20180910,000000,7.8950000,7.9000000,7.7850000,7.8850000,8912000
AFKS,D,20180911,000000,7.8950000,8.0800000,7.8500000,7.9500000,14215500
AFKS,D,20180912,000000,8.0100000,8.1700000,7.9750000,8.1700000,16076300
AFKS,D,20180913,000000,8.1900000,8.2850000,8.1250000,8.1400000,14106600
AFKS,D,20180914,000000,8.1650000,8.3800000,8.1350000,8.2900000,14029800
AFKS,D,20180917,000000,8.3450000,8.4500000,8.3150000,8.3850000,8503400
AFKS,D,20180918,000000,8.3950000,8.6650000,8.3900000,8.4800000,18221800
AFKS,D,20180919,000000,8.4800000,8.6650000,8.4650000,8.6300000,14682700
AFKS,D,20180920,000000,8.6300000,8.8600000,8.5650000,8.6950000,42297600
AFKS,D,20180921,000000,8.7000000,9.0200000,8.7000000,9.0100000,29338200
AFKS,D,20180924,000000,9.0600000,9.2450000,8.8850000,9.0500000,15804200
AFKS,D,20180925,000000,9.0000000,9.0500000,8.8100000,8.8450000,11854600
AFKS,D,20180926,000000,8.8900000,8.9350000,8.6500000,8.6550000,11110300
AFKS,D,20180927,000000,8.6550000,8.8550000,8.4200000,8.6800000,17446400
AFKS,D,20180928,000000,8.7000000,8.7850000,8.5450000,8.7000000,12273000
AFKS,D,20181001,000000,8.7350000,9.1250000,8.6600000,9.0000000,24895700
AFKS,D,20181002,000000,9.0400000,9.1100000,8.8000000,9.0100000,15749800
AFKS,D,20181003,000000,9.0200000,9.1100000,8.9200000,8.9550000,13193200
AFKS,D,20181004,000000,8.9750000,9.0000000,8.7600000,8.7950000,9567500
AFKS,D,20181005,000000,8.7550000,8.7900000,8.4500000,8.5050000,15086900
AFKS,D,20181008,000000,8.4750000,8.5000000,8.1900000,8.3800000,16807300
AFKS,D,20181009,000000,8.3800000,8.4150000,8.2350000,8.3800000,12665400
AFKS,D,20181010,000000,8.3650000,8.3700000,8.2000000,8.2000000,10496100
AFKS,D,20181011,000000,8.0100000,8.2200000,8.0050000,8.1300000,20737000
AFKS,D,20181012,000000,8.1750000,8.2850000,8.1500000,8.1950000,7729800
AFKS,D,20181015,000000,8.2300000,8.5250000,8.2000000,8.4200000,13313900
AFKS,D,20181016,000000,8.4450000,8.4650000,8.2600000,8.3250000,12051600
AFKS,D,20181017,000000,8.3450000,8.3750000,8.2750000,8.2850000,6525300
AFKS,D,20181018,000000,8.2700000,8.3550000,8.2450000,8.2550000,6936600
AFKS,D,20181019,000000,8.2900000,8.3350000,8.1200000,8.1750000,11446800
AFKS,D,20181022,000000,8.1350000,8.2200000,8.0800000,8.0850000,6984700
AFKS,D,20181023,000000,8.0750000,8.0750000,7.8500000,7.9500000,17283500
AFKS,D,20181024,000000,7.9900000,8.0350000,7.9300000,7.9850000,9422900
AFKS,D,20181025,000000,7.9200000,7.9850000,7.8600000,7.8750000,7412900
AFKS,D,20181026,000000,7.8850000,7.9150000,7.6500000,7.6500000,17448700
AFKS,D,20181029,000000,7.7100000,7.9400000,7.7050000,7.8700000,10949500
AFKS,D,20181030,000000,7.8050000,7.9450000,7.7700000,7.7850000,5815900
AFKS,D,20181031,000000,7.8300000,7.9250000,7.7850000,7.8000000,6096300
AFKS,D,20181101,000000,7.8200000,7.9990000,7.7790000,7.9990000,9632800
AFKS,D,20181102,000000,8.0100000,8.2100000,7.9210000,8.1300000,10374900
AFKS,D,20181106,000000,8.1330000,8.2730000,8.1300000,8.1930000,5587400
AFKS,D,20181107,000000,8.1700000,8.2280000,8.0610000,8.2030000,5648600
AFKS,D,20181108,000000,8.2400000,8.3560000,8.1700000,8.2050000,12481900
AFKS,D,20181109,000000,8.1890000,8.2270000,8.0100000,8.1300000,8884200
AFKS,D,20181112,000000,8.1400000,8.2140000,8.0400000,8.0400000,6233600
AFKS,D,20181113,000000,8.0090000,8.1740000,7.9650000,8.1300000,7389200
AFKS,D,20181114,000000,8.1000000,8.1500000,8.0000000,8.0470000,7320700
AFKS,D,20181115,000000,8.0300000,8.1690000,8.0200000,8.0200000,8635000
AFKS,D,20181116,000000,8.0300000,8.0500000,7.8670000,7.9500000,12579500
AFKS,D,20181119,000000,7.9790000,8.0140000,7.9400000,8.0070000,4533800
AFKS,D,20181120,000000,7.9900000,8.0010000,7.7110000,7.8190000,14291300
AFKS,D,20181121,000000,7.7550000,7.9730000,7.7550000,7.9610000,7712600
AFKS,D,20181122,000000,7.9500000,7.9990000,7.8740000,7.9050000,5148000
AFKS,D,20181123,000000,7.9030000,7.9330000,7.7920000,7.8700000,5921500
AFKS,D,20181126,000000,7.8900000,7.9440000,7.7300000,7.8660000,8129800
AFKS,D,20181127,000000,7.8710000,7.9710000,7.6000000,7.7700000,18094800
AFKS,D,20181128,000000,7.7750000,8.3390000,7.7120000,8.2450000,52969200
AFKS,D,20181129,000000,8.2560000,8.4830000,8.2390000,8.4190000,19181000
AFKS,D,20181130,000000,8.3790000,8.6040000,8.3730000,8.5690000,14883600
AFKS,D,20181203,000000,8.5720000,8.9000000,8.3510000,8.4710000,18370300
AFKS,D,20181204,000000,8.4050000,8.5570000,8.3310000,8.4140000,9452200
AFKS,D,20181205,000000,8.3780000,8.5900000,8.3350000,8.4720000,9970700
AFKS,D,20181206,000000,8.4720000,8.4720000,8.3240000,8.3670000,8476200
AFKS,D,20181207,000000,8.3710000,8.4660000,8.2300000,8.2300000,11582400
AFKS,D,20181210,000000,8.2470000,8.3080000,8.0130000,8.0330000,13249600
AFKS,D,20181211,000000,8.0500000,8.2220000,7.9200000,8.1000000,9800000
AFKS,D,20181212,000000,8.1140000,8.1900000,7.9450000,7.9450000,7235600
AFKS,D,20181213,000000,7.9980000,8.0600000,7.9580000,8.0200000,7251400
AFKS,D,20181214,000000,7.9620000,8.0490000,7.8750000,7.9950000,9901700
AFKS,D,20181217,000000,7.9700000,8.1150000,7.9650000,8.0400000,7075200
AFKS,D,20181218,000000,8.0180000,8.0800000,7.9840000,8.0500000,8359100
